comment_id,sentence_idx_in_comment,sentence,label,source
8348,1,Idiots like you are the biggest shit in the world.,0,threat_corpus
8349,0,"Go kill yourself, maybe you will do a favor to our world.",1,threat_corpus
8349,1,"Well, i think only idiot here is you :)",0,threat_corpus
8350,0,"I would do a favour to myself, not having to share the planet with racists, nazis, politicians, religious freaks ;-)",0,threat_corpus
8351,0,maraboshi vs rest of the world xD,0,threat_corpus
8352,0,someone has to do it… ;-)﻿,0,threat_corpus
8353,0,And middle-earth!,0,threat_corpus
8354,0,"They are not mental, they're just racist,deal with it!",0,threat_corpus
8354,1,If you're different you get that a lot.,0,threat_corpus
8354,2,"They may be a waste of sperm but so are you, you don't even defend yourself you just throw insults, mature.",0,threat_corpus
8355,0,"And you are nobody.You run from your country,youd o nothing,you are just a fucking parasite to be exterminated.",1,threat_corpus
8356,0,What the fuck are you talking about?,0,threat_corpus
8356,1,"I'm european, I live in Europe, I work hard and pay lot of taxes.",0,threat_corpus
8356,2,And I studied a lot.,0,threat_corpus
8356,3,Can you claim the same?,0,threat_corpus
8357,0,It does not make you a European,0,threat_corpus
8358,0,"lol, I'm Italian.",0,threat_corpus
8358,1,Born by italian family.,0,threat_corpus
8359,0,"No, you're not..",0,threat_corpus
8359,1,It's only your illusion,0,threat_corpus
8360,0,"Yes, I say I hate racist cunts, I'm no Jesus Christ, I don't love useless people who want to kill others just because they were born in another country and with a darker skin so they think they want to kill all european…wtf, this is mental hospital material.",0,threat_corpus
8360,1,"What the fuck do you know that ""I had to search for them to give examples""??",0,threat_corpus
8360,2,Really you are delusional…I have 200 times your culture made probably of video games and television.,0,threat_corpus
8360,3,"You fucking twat, I'm european!",0,threat_corpus
8361,0,I'm against stupidity and racism.,0,threat_corpus
8361,1,And my previous comment where I state that I'm simply a human being and don't care about the race is hidden because received too many negative votes??,0,threat_corpus
8361,2,"Come on…fucking racists, just go to Mars or somewhere far away...",0,threat_corpus
8362,0,lol why all niggers postin in a troll vid.,0,threat_corpus
8363,0,franco number one,0,threat_corpus
8364,0,"Que jodan a Franco, un facha reaccionario como los que provocaran esta situación.",0,threat_corpus
8364,1,Resistencia nacional-socialista anti-capitalista!,0,threat_corpus
8365,0,"well, you are so fucking stupid that you don't know that arabics ""invented"" the concept of 0 (zero) and without it there would be no information technology based on the binary system (0 and 1).",0,threat_corpus
8365,1,You fucking ignorant twat.,0,threat_corpus
8365,2,"Kill yourself please, you are just wasting space.",1,threat_corpus
8366,0,"Yes, thousands of years ago.",0,threat_corpus
8366,1,"Now u have nothing and your part in this world is being monkeys [who want to kill all] in their own countries or refugees ""teaching"" us about modern peace by burning cars, raping, stealing.",0,threat_corpus
8366,2,"In epp.eurostat u can find stats about arabic minority, that commits the most crimes in EU.",0,threat_corpus
8366,3,Binary system is made by white man of the west.,0,threat_corpus
8366,4,It is very funny to go from concept of 0 to binay system.,0,threat_corpus
8366,5,I guess u have no idea about binary system.,0,threat_corpus
8367,0,"lol you really need to see a psychiatrist, your case is really desperate.",0,threat_corpus
8367,1,"First thing, it's ""you"" and not ""u"", are you 12 years old?",0,threat_corpus
8367,2,"Second, why ""you""?",0,threat_corpus
8367,3,"I'm not muslim or of any religion, religion is for retarded people.",0,threat_corpus
8367,4,"Third, what you claim about the european statistics it's bullshit as we do not make any distinction if a criminal belongs to a religion or another, so shut the fuck up.",0,threat_corpus
8367,5,"Fourth, the binary system was developed in India and not by the ""white man of the west"" (lol)",0,threat_corpus
8368,0,"Listen to yourself ""you should be shoot in the head"", ""kill yourself"" [even in previous].",1,threat_corpus
8368,1,Steve Jobs invented what?,0,threat_corpus
8368,2,"The fact, that u had to search for them and give examples is funny.",0,threat_corpus
8368,3,You don't understand I'm talking about arabs - people who live in middle-east countries.,0,threat_corpus
8368,4,"It's a jungle, people live like pigs.",0,threat_corpus
8368,5,"You have no honour to stay and build you own countries, just running like a rats.",0,threat_corpus
8368,6,"White man's lands are the core of civilization, your race is bringing only deterioration.",0,threat_corpus
8369,0,"Middle Eastern have empires first before White people have idoits, look at Egypt piramid.......Egypt is either arabs or africans empire first before whites, African and Arabs are the first few people who founded the technics of ""FARMING"" for food, then european steal the technics and destroy our empire!",0,threat_corpus
8369,1,Fuck ya all CRACKAS!,0,threat_corpus
8370,0,"Lol, was it a joke?",0,threat_corpus
8370,1,"You started well and you end up with ""white and niggers""?",0,threat_corpus
8370,2,Are you fucking kidding me?,0,threat_corpus
8371,0,cause obama and bush are white and black....,0,threat_corpus
8372,0,"There is a huge difference between allowing ""some"" immigration and proactively flooding first world countries and contents with 3rd world people who made there own countries as such,this is obviously being done by plan to create civil unrest....",0,threat_corpus
8372,1,"Gee I wonder who would want to completely destroy the amazing achievements,architecture,hist­ory,countries and even the very European people them themselves.Who is pulling the strings of the politicians that have created this hell.",0,threat_corpus
8373,0,I love how this bullshit makes it out that europe has no armies to combat immigrants arabs and blacks and so forth.,0,threat_corpus
8373,1,Even Britain has better armies than this.,0,threat_corpus
8374,0,"Fuck off, fascists.",0,threat_corpus
8375,0,fuck off reds,0,threat_corpus
8376,0,Muslims out of Europe !,0,threat_corpus
8376,1,Muslims out of Europe !,0,threat_corpus
8376,2,Muslims out of Europe !,0,threat_corpus
8376,3,Muslims out of Europe !,0,threat_corpus
8376,4,Muslims out of Europe !,0,threat_corpus
8376,5,Muslims out of Europe !,0,threat_corpus
8376,6,Muslims out of Europe !,0,threat_corpus
8377,0,It looks like this video was shot by the people who have no knowledge about Islam.,0,threat_corpus
8377,1,Don't judge the religion by bad and sick people.,0,threat_corpus
8377,2,"Why if a so-called muslim commits a crime, then Islam is bad, everyone accuses religion.",0,threat_corpus
8377,3,"But when Breivik killed so many innocent people, you say that it's him who is guilty.",0,threat_corpus
8377,4,Why don't you accuse his religion and his views?,0,threat_corpus
8378,0,"Breivik considered himself ""cultural christian"".",0,threat_corpus
8378,1,"For him, every white skinned person no matter their spirituality was ""Cultural Christian""",0,threat_corpus
8378,2,"White atheists, white satanists, white buddhists = cultural christians",0,threat_corpus
8378,3,He was not a traditional christian or part from organized religion.,0,threat_corpus
8378,4,He was not even religious,0,threat_corpus
8379,0,Crazy brown men,0,threat_corpus
8380,0,"ahh sorry I forgot to mention about the genocide of the French in Morocco, Algerai, genocide of British in India, Bangladesh and many more instance like that.",0,threat_corpus
8381,0,"As french, I'd like to know one think: if islam (in France)take control of the country, (nuclear bom, army etc...) kill all population (so France=Irak XD), and so threat the USA, what could be your reaction :p?",0,threat_corpus
8381,1,"Answer A: Nuclear bomb, bye bye cheese",0,threat_corpus
8381,2,Answer B: And it's go again like in 40 !XD,0,threat_corpus
8382,0,this is what will become of the european jew haters ?,0,threat_corpus
8382,1,the europeans who so love to hate jews and pretend they don't ...,0,threat_corpus
8382,2,the europeans who love to criticize everything israel does but turn a blind eye to what realy goes on in the world ?,0,threat_corpus
8382,3,i can live with that.,0,threat_corpus
8383,0,Denne kommentaren har fått for mange negative vurderinger vis,0,threat_corpus
8384,0,"People ask themselves whye FEMA camps, big government, more rights for minorities, attack on religion - we had it!!",0,threat_corpus
8384,1,"And the same criminals escaped to Israel, USA and other Westrn countries!",0,threat_corpus
8384,2,They were protected - they commited massive genocide and they will kill again!!!,0,threat_corpus
8384,3,This time will kill those who supported Communism - they will kill in the WEST!,0,threat_corpus
8384,4,"And soon you will have gulag and Siberia(FEMA), soon you will have to fight against tanks, no doubt about it!",0,threat_corpus
8385,0,This is way overfetched.,0,threat_corpus
8385,1,The little baboons wielding AK are no match against national armies.,0,threat_corpus
8385,2,We're gonna crush them like bugs the day they trespass the red line.,1,threat_corpus
8386,0,They're not our only enemy.,0,threat_corpus
8386,1,Traitors and anti-whites of our own kin are the main enemy.,0,threat_corpus
8387,0,If we wanted to crush them we could but unfortunatly most white people embrace these changes.,1,threat_corpus
8388,0,Whahahhahahahahahahah what a bullshit xD﻿,0,threat_corpus
8389,0,"serbians is a whites!, yes Sr!",0,threat_corpus
8390,0,we have to kill the islamist for peace in the world,1,threat_corpus
8391,0,"ISLAM IS FOR ARABS AND NOT BLACKS YOU DUMB CUNT,IN LIBYA THEY PUT THE BLACKS IN ZOO CAGES,IN DARFUR,SUDAN THEY GENOCIDED THE NIGGERS,NOW THEY THINK THEY CAN DO SAME TO WHITES,WE ARE NOT DOGS TO BE PUT INTO CAGES,YOU WILL SEE A NUKE ON MECCA BEFORE YOU LEAVE THIS EARTH",1,threat_corpus
8392,0,Arab = Black man,0,threat_corpus
8393,0,Islam is Black Nationalist Doctrone,0,threat_corpus
8393,1,Islam is about Black Identity,0,threat_corpus
8394,0,"YOU ARE STUPID,ISLAM IS FOR ARAB SUPREMISM,YOU MUST LEARN TO SPEAK ARABIC,TAKE AN ARABIC NAME,WEAR ARABIC CLOTHES,BEAT WOMEN LIKE ARABS DO,HATE JEWS LIKE ARABS DO,BOW TO ARABIAN MECCA 5 TIMES A DAY,GO ON A HAJJ AND GIVE ARAB MECCANS YOUR MONEY,ACTUALLY THE MECCANS DON'T LIKE NIGGERS,THEY BANNED NIGERIAN NIGGERS THIS YEAR FROM GOING ON HAJJ,THEY ARE AFRAID YOU AIDS MONKEYS WILL KISS THE STONE AND GIVE AIDS TO THEM",0,threat_corpus
8395,0,"THE ONLY BLACK POWER WERE THE HEROIC BLACK SLAVES OF THE ZANJ REVOLT,THEY BROKE THEIR CHAINS AND KILLED THEIR ARAB MUSLIM MASTERS AND FOR 20 YEARS DEFEATED ARAB ARMIES IN ARABIA,IF THEY WERE NOT CASTERATED THEY WOULD OF HAD KIDS TO CONTINUE THE FIGHT,THE ARABS WAITED FOR THEM TO GROW OLD AND THEN DEFEATED AND SLAUGHTERED THEM,BUT AT LEAST THEY DIED AS FREE MEN AND NOT A FUCKING ARAB SLAVE LIKE YOURSELF",0,threat_corpus
8396,0,"dirty kafirs, we will destroy you soon, la ilaha illa allah.",0,threat_corpus
8397,0,"I'm a Liberal that supports immigration and ethnic diversity; however, the moment a group (Muslims, lets be honest) becomes violent, they need to be snuffed out.",0,threat_corpus
8397,1,I served in Iraq and saw these crazy religious people do some outrageous things that 'normal' people would never do.,0,threat_corpus
8397,2,"The problem isn't the left or the right, its being tolerant of the INTOLERANT!",0,threat_corpus
8397,3,The moment they try something is the moment I pick up my gun (thankfully I'm an American and have plenty of access) and shoot them dead.,1,threat_corpus
8398,0,'I'm a Liberal that supports immigration and ethnic diversity' = GTFO man..we don't want YOUR type on this channel.,0,threat_corpus
8399,0,"Aww, whats wrong my little racist friend?",0,threat_corpus
8399,1,Did a black man fuck your girlfriend?,0,threat_corpus
8400,0,liberals are a cancer to society.,0,threat_corpus
8401,0,"The immigration policies denounced by the left as ""far right"" are the world wide norm.",0,threat_corpus
8401,1,Japan and South Korea both successfull countries are ethnically homegenous etc.,0,threat_corpus
8401,2,Can you ever imagine a situation where cities in Pakistan or China are dominated by Ethnic Europeans or Africans etc.,0,threat_corpus
8401,3,This massive immigration together with our sub replacement fertility effectively amounts to a form of state sanctioned ethnic cleansing/colonisation.,0,threat_corpus
8401,4,And this is what its going to lead to....,0,threat_corpus
8402,0,"If you are REALLY angry about that situation which is for everyone the same, go and kill some freemasons, some high rank policeman, some CEOs, some banksters and some judges.",1,threat_corpus
8402,1,Press and tv had play a role too.,0,threat_corpus
8402,2,Go look: economist.,0,threat_corpus
8402,3,com/ content/ global_debt_clock,0,threat_corpus
8402,4,Next see that if you miss something: youtube.,0,threat_corpus
8403,0,Tolerating arab/gypsy crime = justice,0,threat_corpus
8403,1,fuck u arab scum,0,threat_corpus
8404,0,Why you continue to twist my words?,0,threat_corpus
8404,1,"Thank you from the fuck ""wish"" but I think you need it more than me.",0,threat_corpus
8404,2,Anyway if you wiil feel better with this.....,0,threat_corpus
8405,0,if this is 2029 what will 2129 look like?,0,threat_corpus
8406,0,"Its only one prophet send by god, and thats jesus christ, hail abb",1,threat_corpus
8407,0,EU is something like new USSR,0,threat_corpus
8408,0,"And muslims, for that matter.",0,threat_corpus
8409,0,only christians and atheist and jews and all other fake religion except islam﻿,0,threat_corpus
8410,0,fuck you and fuck jesus,0,threat_corpus
8411,0,You're one retard of a muslim.,0,threat_corpus
8411,1,Jesus is also a prophet of Allah in your holy book,0,threat_corpus
8411,2,Way to show you're a fake troll.,0,threat_corpus
8412,0,"Communism killed millions of people in URSS, China and other countries.",0,threat_corpus
8412,1,I don't agree with the *means* of the nazis.,0,threat_corpus
8412,2,"No need to kill people, just send them away from the country.",1,threat_corpus
8412,3,"Another: the Jews are one of the most intelligent and successful ethnic groups on Earth, how could anyone consider them inferior?",0,threat_corpus
8412,4,"Look at the nobel prizes winners, a third of them are Jewish.﻿",0,threat_corpus
8413,0,the original plan WAS to deport all Jews outta Europe but it turned out there were 10 million of them and it was impossible to send away such a large number of people.,0,threat_corpus
8414,0,"Still, that was a nazi logistical problem.",0,threat_corpus
8414,1,It was a cost they should have to bear.,0,threat_corpus
8414,2,If they could afford to send so many away to death camps so they could definitely send them to receptive countries like the UK or USA at that time.,0,threat_corpus
8414,3,"I understand why people don't like muslims, because their beliefs get mixed up with politics and things get ugly.",0,threat_corpus
8414,4,But the Jews?,0,threat_corpus
8414,5,"Like I said, they are one of the most intelligent people on Earth, look at Israel, it looks very western to me.",0,threat_corpus
8414,6,Jewish culture is,0,threat_corpus
8415,0,"Yes the war is coming and it can't be stopped but we are losing and if we are to win then we must kill them all ""Kill them all God will know his own"".",1,threat_corpus
8416,0,Militias in Sweden?,0,threat_corpus
8416,1,where can I sign?,0,threat_corpus
8416,2,swedish patriots need all the help they can get.,0,threat_corpus
8417,0,"Well don't get me wrong but westerners were not complaining when their countries were controlling most of Africa and Asia and when they were using natural resources of Africa Asia and south America, they were not complaining when they were using black people as a slaves.And now they are saying they are in danger well you created it by yourselves .And BTW i an not black or Muslim i am white Slav from eastern Europe.",0,threat_corpus
8418,0,"I seem to recall African and Asians ala Moors, Ottomans, and Golden Horde occupying Europe for quite a while.",0,threat_corpus
8418,1,"And the Moors, Ottomans, occupied Europe for over 1,000 years whereas European colonialism was no longer than 400 years.",0,threat_corpus
8418,2,"Not only could one argue that Europeans were just for colonizing lands which had previously occupied them, but that the people who were colonized by Europeans got off lightly since they were occupied by Europeans only a fraction as long as they colonized Europeans.",0,threat_corpus
8419,0,"I lost track of how many Slavs the Ottomans and Arabs enslaved, yet you don't condemn them.",0,threat_corpus
8419,1,I believe that you're just another self hating White lemming.,0,threat_corpus
8419,2,You're an enabler who make excuses for non White peoples when they do bad things but condemn White people for doing the exact same thing as the non Whites.,0,threat_corpus
8419,3,People like you should not even legally be allowed to self identity as 'White'.,0,threat_corpus
8419,4,You are clearly not worthy of belonging to such a glorious and great race of people.,0,threat_corpus
8420,0,I am white and i think that westerners destroyed many native american tribes in north and south America and these people never attacked Europe also they were controlling India when did India attacked and occupied England.And you said that Ottomans enslaved many Slavs but westerners also killed many Serbs 1.2 million Serbs died in WWI by Germans and Hungarians and nearly 2 million died in WW2 also killed by Germans so i'm sure that you guys killed us as much as Muslims.,0,threat_corpus
8421,0,"You are not white, you are serbian..you people are black haired and turkized.",0,threat_corpus
8421,1,"You are not white, its not just skin colour, but all fizionomy.",0,threat_corpus
8422,0,do you consider czechs and slovaks white?,0,threat_corpus
8423,0,serbs are whites.,0,threat_corpus
8423,1,"But maybe nordics are not whites....I mean, nordic girls are fucking negros all around europe.¿ What happens with nordic males?",0,threat_corpus
8423,2,¿are they whites?,0,threat_corpus
8423,3,¿are they males?,0,threat_corpus
8424,0,"Modern Swede = 5ft8, arab guy with blacker skin than Obama, hairy and greasy as fuck",0,threat_corpus
8424,1,"Dead Swede = 6ft1 tall white guy, screaming like a bitch",0,threat_corpus
8425,0,Hey sexy did you miss me baby?,0,threat_corpus
8425,1,"I LOVE Your mothers fat ass, you stupid ginger!!!!!!!!!!!!!!!!",0,threat_corpus
8425,2,"Baby i fuck you today, i see you you one of zem, I know you you one of zem, i hear you you one of zem, i kill you you one of zem TAKBEEEEER!!!!!!",1,threat_corpus
8426,0,go to hell and burn fag﻿,1,threat_corpus
8427,0,"last time I checked you cowards without honor used two nuclear bombs against the japanese civilians, napalm against the vietnamite population, and torture in Afghanistan, you miserable bastards.",0,threat_corpus
8427,1,"""America"" is the cancer of the world and the average american is a brainwashed niggerlover slave of Mtv.",0,threat_corpus
8427,2,It is not a case that your president is a nigger.,0,threat_corpus
8427,3,I couldn't imagine a worse dishonor.,0,threat_corpus
8428,0,ya those nukes ended the war quicker and in the end must have saved lives that would have been lost in an invasion,0,threat_corpus
8428,1,naplam is an effective incindary its not meant to be nice,0,threat_corpus
8428,2,"that ""torture"" got us osama so stfu",0,threat_corpus
8428,3,ah yes the racist in you comes out,0,threat_corpus
8429,0,"Liberals, reds, sharp skins and no global are the first responsible for the Europe's death.",0,threat_corpus
8429,1,They are the first allies of this muslim scumbags who see our hospitality as submission.,0,threat_corpus
8429,2,If they will take power they are ready to impose shari'a law on us.,0,threat_corpus
8429,3,Red wankers too.,0,threat_corpus
8429,4,It's better to die rather than seeing your daughter with a fucking chador on her head.,0,threat_corpus
8429,5,Europeans wake up!,0,threat_corpus
8430,0,Well I agree mostly.,0,threat_corpus
8430,1,But you have to research how this happen.,0,threat_corpus
8430,2,The left was largely created because of Communism/Cultural Marxism.,0,threat_corpus
8430,3,Who invented Communism?,0,threat_corpus
8430,4,I am not kidding here.,0,threat_corpus
8430,5,"Marx, Trotsky, Lenin most the heads were Jews.",0,threat_corpus
8430,6,In the early to mid 1900s,0,threat_corpus
8430,7,80 percent of commisars were Jews IN RUSSIA.,0,threat_corpus
8430,8,More proof is just take USA for example...,0,threat_corpus
8430,9,70-80 percent of liberal supporters are Jews.,0,threat_corpus
8430,10,Communism is in a sense Jew thinking.,0,threat_corpus
8431,0,you will all burn in hell and you will find hell when we meet.,1,threat_corpus
8431,1,you are a bunch of subhuman fanatics.,0,threat_corpus
8432,0,May Allah سبحانه و تعالى protect me and my family and all Muslims from Jahannam (Hell-Fire).,0,threat_corpus
8432,1,"I can say to you that, the ones who will end up in Hell-Fire to abide therein forever are the polytheists, pagans and disbelievers.",0,threat_corpus
8432,2,"I don't want to kill you, I hope Allah سبحانه و تعالى guides you to Islam, so you could do good deeds in the life of this world and become a better person, instead of wasting your precious time - hating on people and Islam which you have no knowledge of.",0,threat_corpus
8433,0,you said i'm a racist.,0,threat_corpus
8433,1,islam is a religion not a race.....,0,threat_corpus
8433,2,never the green flag on the Vatican.,0,threat_corpus
8434,0,What is it that you are fighting for?,0,threat_corpus
8434,1,What is it that you want to accomplish?,0,threat_corpus
8434,2,Is to make your skin color superioir to others?,0,threat_corpus
8434,3,"Did you ever think that, it is not the person who decides where he should be born or what his color of skin should be or whether he be male or female?",0,threat_corpus
8434,4,"It is because you are an ignorant people wnadering around blindly, and the life of this world deceived you and you clung to it with the utmost of clinging.",0,threat_corpus
8435,0,Death to the islam.,1,threat_corpus
8436,0,Spain will go the war to defend itself from the muslims since in the past we did.,0,threat_corpus
8437,0,"Oi WhiteMedia4 plz disable comments, it makes your video better without these lil liberal victim playing faggots comments.",0,threat_corpus
8438,0,What have images of the UK Poll Tax riots got to do with this Nazi message of hate?,0,threat_corpus
8439,0,You can't stop the race war.,0,threat_corpus
8439,1,"You have ""liberal' governments tolerating ultra-conservative muslamics.",0,threat_corpus
8439,2,"You have ""anti-racists"" justifying brown and black nationalists",0,threat_corpus
8439,3,disaster await the west﻿,0,threat_corpus
8440,0,"If only people could GRASP that fact that if everyone just has a child or two, then we wouldnt over populate, and if WE ALL could stop judging people, EVERYONE in general needs to stop judgeing people and going after them because of there religion and race, sure i'm a christian, my dads black and my moms white, but that doesn't mean people should come over to the house or out in public and kill a bunch off people, especially not innocent children, it doesnt matter what race, we need world peace!",0,threat_corpus
8441,0,bro if you think its bad there try living in london theres hundreds of mosqe`s and there building a MEGA MOSQE WTF im scared bro we need to exterminate them all NOW,1,threat_corpus
8442,0,"Ah man, im sorry..",0,threat_corpus
8442,1,Its getting quite bad here now..,0,threat_corpus
8442,2,i hate muslims and islam...,0,threat_corpus
8442,3,why the fuck cant they just fucking stay in their broken ass country..,0,threat_corpus
8443,0,true mate why cant everyone just think like us :(,0,threat_corpus
8444,0,"Sweden is filled with immigrants, typically Muslims.",0,threat_corpus
8444,1,Each and every Norwegian and Dane can agree with that.,0,threat_corpus
8444,2,Sweden contains around 7%–9% Muslims.,0,threat_corpus
8444,3,"Such a shame, that you are so tolerant against immigration, it also effects Denmark and Norway.",0,threat_corpus
8444,4,Deported immigrants from Sweden travels to Denmark and continues crime.,0,threat_corpus
8445,0,En weer heb je dus totaal geen weerwoord tegen de feiten die aan aandraag..,0,threat_corpus
8445,1,Nou dit beschouw ik als een overwinning van feiten op leugens.,0,threat_corpus
8445,2,Heb je gezien dat ik elk van jou voorbeeld in een paar minuten ontkracht had?,0,threat_corpus
8445,3,Die website waar jij die info vandaan haalt zit vol leugens..,0,threat_corpus
8445,4,Doe eens zelf moeite om achter de waarheid te komen...,0,threat_corpus
8445,5,I hope you drown in your own hate.,0,threat_corpus
8446,0,SHUT-UP you schweinehund scheiße.,0,threat_corpus
8447,0,"Facts hurt, don't they?",0,threat_corpus
8447,1,Feel like having an factual argument about this??,0,threat_corpus
8447,2,"You know, facts, evidence, that kind of things?",0,threat_corpus
8448,0,LOL He isn't making many friends is he the socialist cocksucker :)))),0,threat_corpus
8449,0,"The west will pay huge price for the bombings of serbian schools and attack against Libya (Qadaffi was secular dictator, Obamada Biden Laden attacked him...",0,threat_corpus
8449,1,and now Libya is ruled from Islamists),0,threat_corpus
8449,2,"But until the westerners pay for their crimes, eastern europeans need to kill muslims/blacks",0,threat_corpus
8450,0,"The Muslims hate against christianity/the west doesn't rest on a foundation of what the USA have done, it's the fact that Islam is a hostile religion and a threat for every normal human being with good moral values.",0,threat_corpus
8450,1,"And yes, if you don't know that Saddam did commit jenicide, you are way out your league and its embarressing that you even comment on this subject.",0,threat_corpus
8450,2,Jenicide also happened in Somalia 1993 and many other african/muslim countries.,0,threat_corpus
8450,3,"Its not just me, its history and fact that back me up!",0,threat_corpus
8451,0,Maybe if you spoke a bit of coherent english I might wash you like I did to the rest of you racists....,0,threat_corpus
8451,1,But I cant even be bothered anymore..,0,threat_corpus
8451,2,"You cant even spell the word genocide, 2 letter out of 8 wrong..",0,threat_corpus
8451,3,How am I suppose to take you serious?,0,threat_corpus
8452,0,YOU are an African..Europe is for EUROPEANS ONLY..the clue is in the NAME = GET BACK TO AFRICA where you BELONG..you and your kind are NOT WELCOME here.,0,threat_corpus
8453,0,"dogs are killed in islam,the ""holy"" pedo thaught that dogs are impure!",0,threat_corpus
8454,0,"Yeah,that`s why I .said it It was either that, or pigs .",0,threat_corpus
8455,0,I have send you a PM containing links and facts that prove Islam is no mre threat to Europe then any other religion or group...,0,threat_corpus
8456,0,Man wat ben jij een zeveraar.,0,threat_corpus
8456,1,Je lijkt wel een junk me al je klinklare onzin.,0,threat_corpus
8456,2,"Het enige wat jij ""ontkracht"" is je eigen belachelijkheid.",0,threat_corpus
8456,3,"""doe zelf de moeite om achter de waarheid te komen"".",0,threat_corpus
8456,4,"Enfin, heel de westerse wereld is fout en jij hebt gelijk.",0,threat_corpus
8456,5,Hallucineren noemen ze dat.,0,threat_corpus
8456,6,Kan komen door overmatig druggebruik.,0,threat_corpus
8456,7,"Weet je wat, luister nog wat naar Muddy Waters, ah nee het is juist, je bent anti Amerikaans.",0,threat_corpus
8456,8,God bless America mother fucker.,0,threat_corpus
8457,0,go kill yourself﻿,1,threat_corpus
8458,0,go kill yourself﻿,1,threat_corpus
8459,0,I guess the truth hurts eh white boy.,0,threat_corpus
8459,1,White people are 10 times more likely to kill themselves than to kill anyone.,0,threat_corpus
8459,2,So statistically you are more likely to take your own advice you soggy unsalted stale flavourless cracker,0,threat_corpus
8460,0,It will probably be the only option ---sad to say .﻿,0,threat_corpus
8461,0,"Not ALL of Spain was conquered by the Moors .The remote northwest corner of Spain survived ,,and the reconquest against the Muslims started from that area in the kingdom of Asturias.",0,threat_corpus
8462,0,ALL Spaniards are DARK SKINNED coz Spain was occupied by the muslim Moors for 700 years..and now the muslims are BACK trying to occupy the ENTIRE EUROPEAN CONTINENT..that's why WHITE NATIONALISTS are defending their OWN HOMELANDS or else everyone in Europe will end-up looking like the DARK SPANIARDS = the WHITE RACE has RIGHT to SURVIVE the same as as other.﻿,0,threat_corpus
8463,0,"2012.10.03 (Magas, Ingushetia) - Four Russian policemen are ambushed and killed by Religion of Peace extremists.",0,threat_corpus
8463,1,"2012.10.03 (Aleppo, Syria) - Three suicide car bombings by al-Nusra terrorists leave nearly fifty dead.",0,threat_corpus
8463,2,"2012.10.02 (Mubi, Nigeria) - At least twenty-six Christian students are singled out and executed by Islamists at their campus.",0,threat_corpus
8463,3,"Some are shot, others have their throats cut.﻿",0,threat_corpus
8463,4,En dit allemaal van de laatste week.,0,threat_corpus
8464,0,Wat ben jij een oneerlijke leugenaar...,0,threat_corpus
8464,1,We hadden het ten eerste over Europa en jij eerste zelfs over Engeland.,0,threat_corpus
8464,2,"Maar daar ben je nu wel achter dat je uit je nek aan t lullen was, of niet?",0,threat_corpus
8464,3,"Ten tweede, dit zijn geen aanvallen uit naam van islam.",0,threat_corpus
8464,4,In Syrië zijn ze toch allemaal moslim.,0,threat_corpus
8464,5,"Wat lul je nou weer allemaal uit je NEK jongen, leugenaar dat je bent..",0,threat_corpus
8464,6,Jij gelooft echt ALLES als het maar anti-islam is.,0,threat_corpus
8464,7,"Jij kan niks met feiten, daarom lieg je om gelijk te krijgen..",0,threat_corpus
8465,0,1) uk.reuters.com/article/2012/10­/03/uk-russia-caucasus-idUKBRE­8920Y320121003,0,threat_corpus
8465,1,"""Rights activists say the insurgency is driven by poverty and anger at the heavy-handed tactics of the security forces.""",0,threat_corpus
8466,0,A crusade in Sweden is necessary right now .Most of the government must be taken out and a cleansing of their country undertaken ---block by block .Yes mosques first .,1,threat_corpus
8467,0,"if the trend continues, this video is correct.",0,threat_corpus
8468,0,Heil from Serbia!!!!,0,threat_corpus
8468,1,Heil Ratko Mladic!!!!,0,threat_corpus
8468,2,priority mission: 14,0,threat_corpus
8469,0,This was about Muslims.,0,threat_corpus
8469,1,'Nigger's are black.,0,threat_corpus
8469,2,"If you're going to be racist, at least get your races right..",0,threat_corpus
8469,3,"I thought you guys were obsessed with race anyway, so the least Id expect is a basic understanding between different races of people.",0,threat_corpus
8470,0,To be anti muslim is a normal reaction in 2012.,0,threat_corpus
8470,1,Islam doesn't belong in the 21st century.,0,threat_corpus
8470,2,We want equal rights for women freedom of speech and peace.,0,threat_corpus
8470,3,With Islam this is impossible.,0,threat_corpus
8470,4,But to be against a race is for idiots.,0,threat_corpus
8470,5,They've probably hit the wrong video.,0,threat_corpus
8471,0,"Maybe you`re right ,but in Russia they kill 3rd world immigrants everyday.One has to be poor and angry to have the will to slaughter ,but I think there will be some resistance .",0,threat_corpus
8471,1,"Mosques,mullahs ,Niggas and ragheads seen with white women (or men)and high profile traitors must be targeted 1st .Wouldn`t take much to set off a powderkeg .",0,threat_corpus
8472,0,you haven't heard of the romans?,0,threat_corpus
8472,1,the chritstian crusades?,0,threat_corpus
8472,2,the british empire?,0,threat_corpus
8472,3,the wars in the middle east recently?,0,threat_corpus
8472,4,"we're capable of fighting, don't worry, history doesn't lie, even 300 spartans held off an army of 1 million persians",0,threat_corpus
8473,0,"Name the song, please.",0,threat_corpus
8474,0,Terminator 2 Theme,0,threat_corpus
8475,0,"scare monger y bullshit propaganda.that keeps the common people of this world fighting each other the real terrorist are the elites who run this world divide and conquer if only you people could stand back from the programming that has been used for centres to control humanity,",0,threat_corpus
8475,1,Every Human Being on this Earth has the right to live on it.When will you people wake up,0,threat_corpus
